1325100,	cellular organisms,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,unclassified Bradyrhizobium,Bradyrhizobium sp. CCBAU 51753
288000,	cellular organisms,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,unclassified Bradyrhizobium,Bradyrhizobium sp. BTAi1
1223566,	cellular organisms,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,unclassified Bradyrhizobium,Bradyrhizobium sp. CCGE-LA001
114615,	cellular organisms,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,unclassified Bradyrhizobium,Bradyrhizobium sp. ORS 278
1325102,	cellular organisms,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,unclassified Bradyrhizobium,Bradyrhizobium sp. CCBAU 51765
1197460,	cellular organisms,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,unclassified Bradyrhizobium,Bradyrhizobium sp. 6(2017)
115808,	cellular organisms,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,unclassified Bradyrhizobium,Bradyrhizobium sp. ORS 285
2057741,	cellular organisms,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,unclassified Bradyrhizobium,Bradyrhizobium sp. SK17
1325120,	cellular organisms,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,unclassified Bradyrhizobium,Bradyrhizobium sp. CCBAU 53421
2715960,	cellular organisms,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,unclassified Bradyrhizobium,Bradyrhizobium sp. PSBB068
